25	26	27	28	1.00001867537679e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11048510106624e+01	0.00000000000000e+00	1
26	27	28	29	1.00001866375443e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.05586958758205e+01	0.00000000000000e+00	1
27	28	29	30	1.00001866029572e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.05818425627494e+01	0.00000000000000e+00	1
28	29	30	31	1.00001866314378e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	4.91087711765184e+01	0.00000000000000e+00	1
29	30	31	32	1.00001865585991e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.03388248687497e+01	0.00000000000000e+00	1
30	31	32	33	1.00001863992161e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.05662285498563e+01	0.00000000000000e+00	1
31	32	33	34	1.00001863678431e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.13184288602839e+01	0.00000000000000e+00	1
32	33	34	35	1.00001863593622e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.00888343817917e+01	0.00000000000000e+00	1
33	34	35	36	1.00001862469185e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.12762113533827e+01	0.00000000000000e+00	1
34	35	36	37	1.00001861889437e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.01203879612450e+01	0.00000000000000e+00	1
35	36	37	38	1.00001861381834e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.08720018231191e+01	0.00000000000000e+00	1
36	37	38	39	1.00001861049954e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.06378325958295e+01	0.00000000000000e+00	1
37	38	39	40	1.00001860472862e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.08438983120165e+01	0.00000000000000e+00	1
38	39	40	41	1.00001858185216e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.12876818668181e+01	0.00000000000000e+00	1
39	40	41	42	1.00001858139575e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.07173268313250e+01	0.00000000000000e+00	1
40	41	42	43	1.00001857511011e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.09753530849795e+01	0.00000000000000e+00	1
41	42	43	44	1.00001856988827e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.13941726645697e+01	0.00000000000000e+00	1
42	43	44	45	1.00001855801071e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.03275786507801e+01	0.00000000000000e+00	1
43	44	45	46	1.00001855252509e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.02778461520543e+01	0.00000000000000e+00	1
44	45	46	47	1.00001853960581e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11255200278503e+01	0.00000000000000e+00	1
45	46	47	48	1.00001853512165e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11744931709950e+01	0.00000000000000e+00	1
46	47	48	49	1.00001852096524e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.10192907840022e+01	0.00000000000000e+00	1
47	48	49	50	1.00001851656234e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.15065067596365e+01	0.00000000000000e+00	1
48	49	50	51	1.00001849216006e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.04330733791328e+01	0.00000000000000e+00	1
49	50	51	52	1.00001848021770e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.10706236243867e+01	0.00000000000000e+00	1
50	51	52	53	1.00001851135122e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.00323523758747e+01	0.00000000000000e+00	1
51	52	53	54	1.00001848714109e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.09135877075521e+01	0.00000000000000e+00	1
52	53	54	55	1.00001847318016e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.03502185371704e+01	0.00000000000000e+00	1
53	54	55	56	1.00001846838570e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	4.99238696629651e+01	0.00000000000000e+00	1
54	55	56	57	1.00001846253744e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.05038427463982e+01	0.00000000000000e+00	1
55	56	57	58	1.00001845954810e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.10394535299522e+01	0.00000000000000e+00	1
56	57	58	59	1.00001845882931e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.18071048639671e+01	0.00000000000000e+00	1
57	58	59	60	1.00001845973909e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.15034427334581e+01	0.00000000000000e+00	1
58	59	60	61	1.00001845775322e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.14034619781760e+01	0.00000000000000e+00	1
59	60	61	62	1.00001848495155e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.13418291493182e+01	0.00000000000000e+00	1
60	61	62	63	1.00001850170144e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.08112893573617e+01	0.00000000000000e+00	1
61	62	63	64	1.00001846995125e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.13174634049030e+01	0.00000000000000e+00	1
62	63	64	65	1.00001845913688e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.12129382368820e+01	0.00000000000000e+00	1
63	64	65	66	1.00001846783700e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.05231102637323e+01	0.00000000000000e+00	1
64	65	66	67	1.00001846435473e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	4.97892393008986e+01	0.00000000000000e+00	1
65	66	67	68	1.00001846531504e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11692205489090e+01	0.00000000000000e+00	1
66	67	68	69	1.00001845376951e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.14621236972759e+01	0.00000000000000e+00	1
67	68	69	70	1.00001846855579e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.02234079506749e+01	0.00000000000000e+00	1
68	69	70	71	1.00001845659191e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11656940470505e+01	0.00000000000000e+00	1
69	70	71	72	1.00001845643901e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-9.42477796076938e+00	0.00000000000000e+00	5.11085206616270e+01	0.00000000000000e+00	1
1	2	4	5	1.00007497819846e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.06021703130463e+01	0.00000000000000e+00	1
2	3	5	6	1.00007447856387e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.02171585993148e+01	0.00000000000000e+00	1
3	4	6	7	1.00007416293337e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.12248647545823e+01	0.00000000000000e+00	1
4	5	7	8	1.00007398602940e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.99603364874694e+01	0.00000000000000e+00	1
5	6	8	9	1.00007390471110e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.03503022710045e+01	0.00000000000000e+00	1
6	7	9	10	1.00007386766624e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.04880889316396e+01	0.00000000000000e+00	1
7	8	10	11	1.00007385432086e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.10609027694178e+01	0.00000000000000e+00	1
8	9	11	12	1.00007384787659e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.14448992957878e+01	0.00000000000000e+00	1
9	10	12	13	1.00007384710511e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.06053404011078e+01	0.00000000000000e+00	1
10	11	13	14	1.00007384497719e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.11366217810877e+01	0.00000000000000e+00	1
11	12	14	15	1.00007384492873e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.13763332086163e+01	0.00000000000000e+00	1
12	13	15	16	1.00007384114955e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.16066216613205e+01	0.00000000000000e+00	1
13	14	16	17	1.00007383612746e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.09134242333240e+01	0.00000000000000e+00	1
14	15	17	18	1.00007382230517e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.18614208392943e+01	0.00000000000000e+00	1
15	16	18	19	1.00007380129184e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.06434406330071e+01	0.00000000000000e+00	1
16	17	19	20	1.00007377125950e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.09597892103394e+01	0.00000000000000e+00	1
17	18	20	21	1.00007374950752e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.10741113521953e+01	0.00000000000000e+00	1
18	19	21	22	1.00007374108243e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.10113469099111e+01	0.00000000000000e+00	1
19	20	22	23	1.00007374258287e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.00112994542179e+01	0.00000000000000e+00	1
20	21	23	24	1.00007373619038e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.15904281446204e+01	0.00000000000000e+00	1
21	22	24	25	1.00007372493002e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.15185347288758e+01	0.00000000000000e+00	1
22	23	25	26	1.00007371283811e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.08489823595288e+01	0.00000000000000e+00	1
23	24	26	27	1.00007371247402e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.09547535867091e+01	0.00000000000000e+00	1
24	25	27	28	1.00007369171519e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.15496393427204e+01	0.00000000000000e+00	1
25	26	28	29	1.00007359841352e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.06588931465608e+01	0.00000000000000e+00	1
26	27	29	30	1.00007352941104e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.16470605571616e+01	0.00000000000000e+00	1
27	28	30	31	1.00007359982400e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.12055678873807e+01	0.00000000000000e+00	1
28	29	31	32	1.00007363764312e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.05431870636925e+01	0.00000000000000e+00	1
29	30	32	33	1.00007352150866e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.14457115565773e+01	0.00000000000000e+00	1
30	31	33	34	1.00007344829455e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.10489367347127e+01	0.00000000000000e+00	1
31	32	34	35	1.00007353765918e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.07256794220558e+01	0.00000000000000e+00	1
32	33	35	36	1.00007356020932e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.08517456361470e+01	0.00000000000000e+00	1
33	34	36	37	1.00007354769007e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.11948811252444e+01	0.00000000000000e+00	1
34	35	37	38	1.00007359558481e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.09496306395090e+01	0.00000000000000e+00	1
35	36	38	39	1.00007363714670e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.12804507361953e+01	0.00000000000000e+00	1
36	37	39	40	1.00007366286621e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.16384664417525e+01	0.00000000000000e+00	1
37	38	40	41	1.00007353055765e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.19146048076526e+01	0.00000000000000e+00	1
38	39	41	42	1.00007342110883e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.19390377111369e+01	0.00000000000000e+00	1
39	40	42	43	1.00007351504182e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.09350400859173e+01	0.00000000000000e+00	1
40	41	43	44	1.00007353964529e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.17164855367226e+01	0.00000000000000e+00	1
41	42	44	45	1.00007358745713e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.03077561940076e+01	0.00000000000000e+00	1
42	43	45	46	1.00007357984589e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.13973220379386e+01	0.00000000000000e+00	1
43	44	46	47	1.00007365270000e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.10319443812341e+01	0.00000000000000e+00	1
44	45	47	48	1.00007365280221e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.16575061410472e+01	0.00000000000000e+00	1
45	46	48	49	1.00007376607484e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.06643974604894e+01	0.00000000000000e+00	1
46	47	49	50	1.00007376676899e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.15690379644712e+01	0.00000000000000e+00	1
47	48	50	51	1.00007387643227e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.11032750931840e+01	0.00000000000000e+00	1
48	49	51	52	1.00007379984866e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.08638605945612e+01	0.00000000000000e+00	1
49	50	52	53	1.00007437506093e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.07099584643855e+01	0.00000000000000e+00	1
50	51	53	54	1.00007479744721e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.98170863798791e+01	0.00000000000000e+00	1
51	52	54	55	1.00007485996457e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.02866945706525e+01	0.00000000000000e+00	1
52	53	55	56	1.00007508092115e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.07449412578262e+01	0.00000000000000e+00	1
53	54	56	57	1.00007537649638e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.07664267303943e+01	0.00000000000000e+00	1
54	55	57	58	1.00007570677893e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	5.02396744807725e+01	0.00000000000000e+00	1
55	56	58	59	1.00007609639463e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.95958499091257e+01	0.00000000000000e+00	1
56	57	59	60	1.00007657028250e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.90963515611952e+01	0.00000000000000e+00	1
57	58	60	61	1.00007704687716e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.91605153635633e+01	0.00000000000000e+00	1
58	59	61	62	1.00007764294413e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.84949004719659e+01	0.00000000000000e+00	1
59	60	62	63	1.00007839108453e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.89614507343501e+01	0.00000000000000e+00	1
60	61	63	64	1.00007847697379e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.79368260880934e+01	0.00000000000000e+00	1
61	62	64	65	1.00007820173182e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.81569337596263e+01	0.00000000000000e+00	1
62	63	65	66	1.00007817265089e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.84955370559976e+01	0.00000000000000e+00	1
63	64	66	67	1.00007820531761e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.76366999348220e+01	0.00000000000000e+00	1
64	65	67	68	1.00007823694313e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.79603863259333e+01	0.00000000000000e+00	1
65	66	68	69	1.00007813899460e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.74055065671068e+01	0.00000000000000e+00	1
66	67	69	70	1.00007816704577e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+01	0.00000000000000e+00	4.82271208817344e+01	0.00000000000000e+00	1
